id;default;legal_form;zip_code;sector;year_inc;count_emp;type_pl;sales;gross_performance;gross_profit;earn_from_op;fin_result;oth_interest_inc;oth_interest_exp;result_from_ord_bus;total_result;annual_profit;total_assets;total_assets_adj;total_liabilities_st;total_liabilities_mt;total_liabilities_lt;bank_liabilities_st;bank_liabilities_mt;bank_liabilities_lt;trade_payables_st;trade_payables_mt;trade_payables_lt;bonds_payables_st;bonds_payables_mt;bonds_payables_lt;total_equity;total_equity_adj;current_assets;monetary_current_assets;cash;trade_receivables_st;trade_receivables_lt;cf_operating;cf_investment;cf_financing
C_462;0;BGB-Gesellschaft;61231;47410;1996;;GKV;3911826.41;3722811.3;2814636.41;528605.77;-15435.2;4698.13;20133.33;513170.57;513170.57;-2.0799999999999998e-10;2774407.35;3122364.83;2163192.9;11176.55;0.0;;;;134498.62;;;;;;947995.38;947995.38;2347133.27;356442.98;397.44;;;547141.73;-34807.96;-514731.97
C_523;0;AG;79639;35113;1998;;GKV;2805182.27;2815476.54;1220422.33;407167.95;-145871.65;7740.89;153612.54;261296.3;261296.3;195019.5;19896003.5;19210407.09;508842.87;1525922.69;1766008.63;359384.08;1525922.69;1766008.63;98913.4;;;;;;15409882.9;15409632.9;1264337.82;563166.37;458530.52;2110.8;4207.6;500565.72;-434994.31;-363284.47
C_853;0;GmbH;73072;46100;1999;;GKV;3691071.96;3691071.96;1731010.28;8715.31;-1081.34;112.66;1194.0;7633.97;7633.97;903.7;349207.75;223714.02;300650.38;0.0;0.0;;;;;;;;;;48557.37;-76936.36;349207.75;221177.6;221177.6;;;17216.53;0.0;-126771.08
C_309;0;GmbH & Co. KG;69181;41103;1986;12.0;GKV;2672888.23;2672888.23;2254844.28;34515.93;-16447.18;590.6;17037.78;18068.75;18068.75;15836.03;2516516.35;2516516.35;439502.14;132745.75;7000.0;67000.0;121745.75;7000.0;100869.13;;;;;;1457718.46;1937268.46;686590.5;536629.78;471167.85;12641.97;;156443.04;-106193.71;-77254.25
C_954;0;GmbH;97944;46693;1994;232.0;GKV;4957215.41;5076015.41;2787664.53;730904.23;-48471.12;5549.43;54020.55;682433.11;682433.11;459139.0;3760615.34;3760615.34;1133883.39;41000.0;231050.0;;;;177517.52;41000.0;;;;;2354681.95;2354681.95;2853033.95;2659773.73;2378716.5;216441.12;;273848.05;353439.28;-1028162.61
C_163;0;GmbH;74821;25735;2005;20.0;GKV;2501470.59;2647692.7;2167456.09;119337.33;-75852.28;170.62;76022.9;43485.05;52380.54;47394.75;5752391.27;5752391.27;5386294.47;0.0;207521.66;;;;95201.48;;;;;;158575.14;158575.14;5219910.65;308360.48;105014.53;;;-105764.6;253638.9;100000.0
C_159;1;GmbH;69190;70101;2007;19.0;GKV;2860064.03;2860064.03;2571829.59;80110.95;3476.42;12126.87;8650.45;83587.37;83587.37;-9.46e-11;524179.68;437602.77;498079.68;0.0;0.0;;;;21505.41;;;;;;26100.0;-60476.91;496912.28;406612.77;2526.82;;;270985.97;-14629.47;-274186.03
C_183;0;Genossenschaft;74177;46210;1916;163.0;GKV;2174180.47;2174180.47;2428950.77;111304.07;249732.33;436.84;15704.51;361036.4;361036.4;282801.14;5043439.31;5043439.31;605462.88;613144.21;19000.0;321882.51;373144.21;19000.0;26623.49;;;;;;2128429.74;3805832.22;878550.13;617594.61;555875.29;50558.1;;692685.4;-274280.8;-339622.97
C_711;0;GmbH;74369;29200;1986;87.0;GKV;25266.33;25266.33;66384.39;1334.45;;;;1334.45;1334.45;1139.95;26328.7;26328.7;560.09;0.0;180.46;;;;;;;;;;25543.4;25588.15;22528.7;22528.7;;;;-400.0;400.0;3.64e-12
C_456;0;Sonst. Gewerbetreibende;74831;68200;1982;;GKV;15504983.0;15504983.0;31198368.0;-34633929.0;131387893.0;19828317.0;13809035.0;96753964.0;96542115.0;55018051.0;1501785182.0;1493680010.0;527028543.0;0.0;9993861.0;;;;1561278.0;;;;;;964762778.0;956657606.0;747435437.0;256464069.0;256281615.0;;;126254412.0;-133220515.0;-58951.0
C_566;0;AG;71563;29101;1998;275.0;GKV;19729065.66;19729065.66;3160902.73;235799.74;-67356.57;4901.87;87818.55;168443.17;168443.17;97812.37;8633124.66;8140478.9;2814563.41;792908.66;2176116.2;503822.4;788738.27;2176116.2;1779623.58;;;;;;2849536.39;2356890.63;3709808.69;1771198.42;609171.86;1026777.72;;913342.31;-2196099.98;890866.0
C_021;0;GmbH;71672;22290;1958;195.0;GKV;26820992.73;26820992.73;8736478.31;498204.42;-60178.05;12.0;157630.22;438026.37;438026.37;260230.42;11805674.83;11778674.83;3935891.18;1566801.88;2422000.0;304734.1;1566801.88;1922000.0;2351668.16;;;;;;3880981.77;3853981.77;8764815.78;2842544.08;158693.21;1335225.37;;810286.78;-256203.55;1532168.66
C_479;0;GmbH;68165;70101;1999;7.0;GKV;1755815.49;1860622.49;1510062.22;-395380.13;-53285.02;0.07;53285.09;-448665.15;-448665.15;-448665.15;3450010.27;3450010.27;2980543.98;0.0;0.0;7186.51;;;93765.67;;;;;;469466.29;469466.29;236826.18;241453.58;509.66;;;1282591.07;-1301871.83;2.33e-10
C_283;0;GmbH;66862;43291;1993;;GKV;1208456.33;1208456.33;1118995.03;70892.04;-9986.16;;9986.16;60905.88;60905.88;52426.88;461006.57;461006.57;137652.26;291253.02;0.0;56147.37;;;60789.2;;;;;;32101.29;32101.29;120192.57;100375.08;84.39;;;128235.94;-226921.18;61336.63
C_556;0;GmbH & Co. KG;76571;74900;2001;;GKV;50355654.87;50355654.87;12145408.03;1786211.38;142486.25;169057.65;26571.4;1928697.63;1928697.63;1198587.39;29158273.05;28723373.04;18599691.0;200000.0;0.0;100000.0;200000.0;;2796447.67;;;;;;10358582.05;9923682.04;20520266.52;14614159.29;9920426.63;4632679.08;;-12316683.65;-337032.44;-2296604.0
C_160;1;GmbH;76307;71122;2008;;GKV;2994630.04;4726044.29;969257.88;146548.92;1439.31;4792.27;3352.96;147988.23;147988.23;95665.37;7595680.29;905468.63;663355.9;9151.21;0.0;9760.86;9151.21;;304779.32;;;;;;451412.89;232961.52;7538666.49;443407.38;109253.96;;;-7714.65;-30437.24;-5981.4
C_425;0;GmbH;76137;46700;2010;;GKV;79146600.75;79146600.75;4503673.31;172974.67;335286.81;80430.81;121621.65;508261.48;508261.48;489611.9;10590562.54;10590562.54;5859881.49;691226.61;583600.0;246600.0;691226.61;583600.0;2438305.07;;;;;;3455854.44;3455854.44;6444376.65;4552972.51;73227.58;4411334.32;;2068456.17;-1478683.14;285606.35
C_120;0;GmbH;78315;68320;1966;;GKV;1614087.71;1614087.71;2018034.36;-1356598.78;1799128.88;611475.04;538842.16;442530.1;442530.1;288761.25;34573641.53;34570984.53;7008671.21;6937523.11;1974068.67;4118311.73;6937523.11;1974068.67;53683.37;;;;;;18653378.54;18650721.54;13170759.29;540901.6;26943.49;2077.75;;-1408834.4;53259.81;-1642636.13
C_389;0;GmbH;67112;87300;2006;42.0;GKV;1998933.17;2129933.17;319706.01;44601.13;-3855.83;;3855.83;40745.3;40745.3;27950.51;452083.56;782605.03;560421.86;0.0;0.0;;;;34300.0;;;;;;222183.17;222183.17;430506.43;353163.04;138778.38;207466.2;;87372.88;-879.0;-14015.38
C_814;0;GmbH;68309;25620;2006;;GKV;3495983.59;3864163.09;1733675.9;55598.82;-21955.15;36.58;21991.73;33643.67;32643.67;28499.3;1543804.13;1543804.13;1182467.72;136934.43;65547.67;235515.17;115934.43;65547.67;668785.9;;;;;;158854.31;158854.31;1523625.13;759101.87;18794.85;626212.65;;-15687.15;-8340.29;-57055.91
C_752;0;GmbH;77694;46693;1975;;GKV;10161358.73;10161358.73;4221644.38;180221.85;-15175.99;;15175.99;165045.86;165045.86;96553.53;1711367.77;1711367.77;898009.11;171142.29;231417.0;;;;640952.8;;;;;;410799.37;410799.37;1500440.69;1189012.3;447335.37;;;247600.14;-34902.7;-60763.86
C_080;0;GmbH & Co. KG;77933;35130;2006;115.0;GKV;448327000.0;448333000.0;-8197000.0;-15179000.0;-37852000.0;1272000.0;4632000.0;-53031000.0;-53031000.0;-51817000.0;460791000.0;460791000.0;209876000.0;0.0;65337000.0;2023000.0;;;5075000.0;;;;;;185578000.0;185578000.0;153426000.0;140737000.0;22393000.0;2425000.0;;-37196000.0;521000.0;24538000.0
C_773;0;GmbH;76703;26512;1947;404.0;GKV;1945280.75;1930460.75;836866.41;162363.09;-43007.49;138.77;43151.78;119355.6;119355.6;95404.3;1322107.71;1317898.56;718055.44;330740.6;0.0;132366.76;;;285706.52;;;;;;260811.67;269102.52;1244426.29;509040.05;20131.46;;;42476.35;-26039.94;-49523.17
C_691;0;GmbH;72221;25110;1970;272.0;GKV;325605612.1;325649488.1;253984986.3;11848664.19;-99056.04;205465.32;293094.17;11749608.15;11749608.15;10499450.75;328430301.4;325272170.2;64397219.87;1579391.6;11639722.1;476105.38;1188597.43;4681109.1;29060880.85;;;;;;192214300.1;247655836.7;91273190.03;77945769.37;29289603.76;;;65140554.41;-88043760.65;14048749.93
C_938;0;GmbH;78604;27120;1979;;GKV;837091.21;837091.21;848913.42;-25969.79;1828.53;2118.53;290.0;-24141.26;-24141.26;-27495.41;184445.8;149041.84;176548.46;7863.67;0.0;;;;106944.59;;;;;;33.67;-35370.29;144716.3;112515.01;67968.59;;;22061.63;-10701.81;835.24
C_148;0;GmbH;78628;70109;1998;;GKV;67888574.28;67191035.38;18967176.53;2633050.33;-11045.72;71410.39;265581.32;2622004.61;2622004.61;5.530000000000001e-10;25296199.4;25279805.4;8851792.48;3329000.0;744307.0;4659879.1;3329000.0;592000.0;2004953.5;;;;;;12368669.92;12354705.92;16176234.33;5229873.19;1286507.64;;;1926480.12;-1361196.42;-472813.7
C_192;0;GmbH;66763;43220;1966;92.0;GKV;3003288.15;2836142.98;1361972.04;-65666.07;-6710.88;;6710.88;-72376.95;-72376.95;-3.06e-10;1587398.97;1484982.34;282246.14;0.0;0.0;125358.78;;;67480.99;;;;;;1305152.83;1202736.2;922271.06;143464.65;1784.81;;;72620.42;-105920.88;12210.68
C_181;0;GmbH;66564;46630;1992;;GKV;18270288.51;18252101.46;15476111.15;-405042.2;-830930.07;28515.04;1257362.11;-1235972.27;-1235972.27;-1252442.85;46498145.28;46498145.28;4003070.26;0.0;27045000.0;;;;474333.22;;;;;;15450075.02;15450075.02;9393360.57;5768923.32;5587483.91;;;779416.57;-68531.55;-1.8600000000000002e-09
C_429;0;GmbH;66793;49410;1993;4.0;GKV;632383.09;632383.09;632448.8;15083.51;;;;15083.51;15083.51;15083.96;91662.99;56053.88;1536.45;0.0;0.0;;;;;;;;;;90126.54;54517.43;90753.83;55127.38;55127.38;;;-33650.24;-1136.45;-35609.11
C_175;0;GmbH & Co. KG;66386;70101;1998;;GKV;1662240.04;1924640.04;1393008.21;40329.24;-20562.3;12.46;20584.36;19766.94;19766.94;16335.0;1236095.17;1236095.17;959747.53;181508.12;9640.0;101544.9;156983.69;9640.0;194603.16;;;;;;85199.52;85199.52;840476.02;392531.85;1084.75;383720.45;;33775.33;-40278.89;-67244.67
C_732;0;GmbH;66606;47710;2001;;GKV;4210110.81;3640918.97;1798970.49;180926.99;-1775.59;1346.0;3121.59;179151.4;179151.4;117883.52;661984.69;1397266.62;1212734.49;26381.23;0.0;;26381.23;;232383.07;;;;;;158150.9;158150.9;580255.52;530145.88;152641.96;372730.09;;114766.07;-48288.94;13849.27
C_122;0;GmbH;60388;41201;2006;10.0;GKV;258140.36;258140.36;162371.69;81047.19;-33417.88;11365.65;44783.53;47629.31;47629.31;38507.97;1408768.24;1408768.24;1376176.46;0.0;0.0;;;;;;;;;;32591.78;32591.78;511588.8;500036.96;461307.88;;;87740.02;-109966.15;224567.48
C_949;0;GmbH;66359;35220;2007;;GKV;659409.74;659409.74;673675.5;-56728.55;-13257.58;;13257.58;-69986.13;-69986.13;-66125.5;524239.89;524239.89;188678.52;80016.0;146646.0;20004.0;80016.0;146646.0;11315.71;;;;;;108899.37;108899.37;74236.89;77583.89;33741.57;18309.24;;-29894.65;-22428.26;39579.78
C_981;0;GmbH;68309;68102;1996;;GKV;54147.63;54147.63;61075.67;-26547.81;-19114.21;;19114.21;-45662.02;-46320.97;-23428.76;458808.98;347843.11;239431.6;89880.12;129497.26;22258.91;29880.12;129497.26;383.27;;;;;;7.28e-12;-110965.87;84130.94;3819.15;;;;-28162.71;-20428.75;64137.06
C_485;0;GmbH;73765;27120;1955;780.0;GKV;85868148.73;85868148.73;32166259.59;890646.25;-89090.38;;126222.48;801555.87;801555.87;355310.64;21949747.99;21949747.99;17569566.51;0.0;845864.0;;;;6814550.1;;;;;;3160617.48;3534317.48;15955293.67;1337188.18;1043560.84;;;2887437.1;-1901922.13;-4.19e-09
C_945;1;GmbH & Co. KG;73730;45310;1981;39.0;GKV;5775648.2;5775648.2;412837.94;58232.66;-52185.99;25.0;49890.97;6046.67;6046.67;1475.67;1688516.51;888386.6;1628516.51;0.0;0.0;;;;;;;;;;60000.0;-740129.91;1602810.55;482318.23;44950.4;;;155259.75;71749.11;-183458.66
C_212;0;GmbH;72622;20140;1976;133.0;GKV;616375.14;616375.14;638793.02;138588.91;-7196.16;18.91;7215.07;131392.75;124334.05;83922.7;561440.0;561440.0;151303.5;0.0;370000.0;;;370000.0;;;;;;;40136.5;40136.5;169642.56;161102.88;41415.09;;;-305723.87;-26917.68;350000.0
C_066;0;GmbH;71397;43330;1984;27.0;GKV;442728.21;442728.21;278345.13;67902.16;-2800.25;21.3;2821.55;65101.91;65101.91;57703.91;96468.66;58019.58;87008.66;9460.0;0.0;6320.0;9460.0;;4787.98;;;;;;0.0;-38449.08;82376.66;43927.58;12648.91;30166.42;;60527.94;-8127.73;-31302.07
C_284;0;GmbH;71570;22210;1992;152.0;GKV;917819.78;887153.38;496208.14;59465.23;-10774.1;;10774.1;48691.13;48691.13;48107.98;267288.88;210525.55;194292.59;40900.0;0.0;7217.87;40900.0;;17852.23;;;;;;3.64e-12;-24667.04;164722.99;62063.43;4.4;54619.74;;87595.34;-27215.26;3741.19
C_190;0;GmbH;70736;42220;1994;630.0;GKV;5455047.7;5455047.7;652404.11;15812.91;-1773.43;262.35;2035.78;14039.48;14039.48;7268.36;1851548.11;1851548.11;223997.53;0.0;0.0;;;;158058.07;;;;;;1627550.58;1627550.58;1664677.86;898761.58;785183.34;;;150246.41;-13249.94;-56882.8
C_084;0;GmbH & Co. KG;71686;82999;2001;;GKV;51677269.72;51714658.72;19592528.79;12120920.65;-5165383.69;268406.35;5433790.04;6955536.96;6955536.96;6954117.19;167159271.8;167159271.7;1720623.16;0.0;128681368.4;;;128681368.4;18046.25;;;;;;10954117.19;36757280.19;10212777.26;10140235.49;257648.67;3587.12;;11392745.76;83625.83;123960159.8
C_242;0;GmbH;70174;26111;2004;;GKV;8912397.43;8912397.43;6265268.03;-155607.51;2991206.6;890.29;1084281.97;2835599.09;2535100.69;2461506.81;76474513.19;76474513.19;26223738.46;33550000.0;65287.0;3093941.29;33550000.0;;495448.27;;;;;;16635487.73;16635487.73;18188012.68;18280374.68;8960.44;2873.79;;1490700.31;1907011.8;-3684781.41
C_904;0;GmbH & Co. KG;71636;35230;2005;13.0;GKV;6169062.78;6169062.78;3149639.26;127831.59;-44487.18;128852.91;173340.09;83344.41;83445.1;44487.47;4335030.65;4335030.65;1737016.94;823355.03;0.0;1059817.93;;;531900.65;;;;;;1774658.68;1774658.68;2793177.54;597624.66;89508.03;;;168240.51;-295283.02;-38054.25
C_546;0;GmbH & Co. KG;89520;24200;1948;122.0;GKV;3589997.08;3589997.08;800482.79;25531.75;-19992.65;2371.89;22364.54;5539.1;5539.1;2334.67;1016154.7;903740.7;887795.88;71000.0;0.0;110253.93;71000.0;;354275.16;;;;;;57358.82;-55055.18;882797.2;479255.46;25549.56;;;-286801.47;-11514.85;284115.36
C_155;0;GmbH;73527;28150;1998;;GKV;283802.93;285678.11;260724.8;108713.35;-93691.21;;93691.21;15022.14;15022.14;15022.14;2244033.79;2244033.79;1965617.66;0.0;0.0;;;;;;;;;;278416.13;278416.13;30227.38;6904.4;;;;43503.71;180372.42;5.8200000000000003e-11
C_331;0;GmbH;74564;46692;2001;42.0;GKV;1213109.82;1213109.82;740751.3;2353.21;-15696.51;;15696.51;-13343.3;-13343.3;-21644.4;731359.91;538531.41;118124.47;613235.44;0.0;23005.03;;;81119.66;;;;;;3.64e-12;-192828.5;134173.08;42181.77;12940.21;25291.03;;-69002.64;-257142.24;316320.0
C_356;0;GmbH;63776;27120;1978;267.0;GKV;27199141.23;27199141.23;17256285.94;-9962428.48;-1809134.91;109.1;1845664.82;-11771563.39;-11771563.39;9.31e-10;45321741.95;30440741.95;14648618.16;0.0;17965593.4;;;;2319264.71;;;;;;8313603.61;-2173469.61;20952650.89;3680875.64;2375223.96;;;-4761727.76;-6862461.4;11854769.64
C_839;0;GmbH;63924;10890;1985;78.0;GKV;3690480.08;3690480.08;1903210.39;-4449502.16;-87853.83;;89483.76;-4537355.99;-4537355.99;-1.46e-11;6745465.69;3078336.58;6253564.64;0.0;213429.0;;;;342188.18;;;;;;278472.05;-3388657.06;4075375.31;408291.17;128773.19;;;-731496.9;-117143.02;878106.25
C_282;0;GmbH;63920;22190;1986;116.0;GKV;1578472.14;1578079.74;897263.8;159068.71;-1060.05;;1060.05;158008.66;157649.52;137620.52;451673.4;451673.4;167558.39;0.0;0.0;;;;34625.81;;;;;;284115.01;284115.01;328160.13;260958.96;210937.87;;;307389.46;-8091.46;-169066.99
C_500;0;AG;86150;68101;1464;;GKV;73165008.12;73165008.12;19785589.08;2331932.6;-1375368.81;116351.52;1993718.58;956563.79;297724.33;191775.6;34956456.22;34956456.22;26852070.31;0.0;306485.71;4806877.27;;;3941585.9;;;;;;7797900.2;7797900.2;29653971.68;11687193.17;3444440.58;4254958.92;;12170860.85;-662078.4;-256009.03
C_560;0;GmbH;95686;2400;2007;11.0;GKV;7504467.36;7483841.23;1443166.43;-78263.24;-97886.8;;89445.5;-176150.04;-176150.04;-184038.71;4282269.54;4385239.79;4025277.18;91000.0;65603.05;2954315.97;91000.0;65603.05;638406.09;;;;;;203359.56;203359.56;4081283.42;249244.43;109064.17;;;56935.21;2504.42;-128445.03
C_713;0;GmbH;95028;49310;1998;48.0;GKV;2141218.79;1969965.44;1067874.23;-112032.77;-5011.67;586.56;5598.23;-117044.44;-91247.44;-93722.44;684294.53;684294.53;502789.39;58646.32;0.0;;;;173777.29;;;;;;122858.82;122858.82;677029.03;224848.46;88932.47;135544.7;;-27597.31;-2937.1;22041.63
C_278;0;GmbH;8538;68101;1999;;GKV;24074037.08;23890806.3;16462694.26;1839732.0;-11979.73;6430.37;18410.1;1827752.27;1827752.27;1440924.27;7094415.25;7094175.25;4613614.73;0.0;0.0;119607.37;;;494365.15;;;;;;2480800.52;2480560.52;6837556.84;3388770.04;2393972.39;915094.77;;1005161.15;-71891.65;-988882.24
C_640;0;GmbH;95615;96090;2009;;GKV;246219539.5;246219539.5;8547652.08;-102504.57;740811.8;122127.22;180777.4;638307.23;631737.23;388357.94;30578551.06;27921596.06;21078138.91;1793000.0;132249.3;982657.92;1793000.0;;2401069.8;;;;;;7165979.85;4918207.85;23206635.26;10791900.85;126222.13;;;1652213.81;-1128369.02;-567728.42
C_245;0;Einzelfirma;95119;25100;2010;;GKV;2565763.93;2656737.78;1014152.89;19042.01;-11292.97;1165.48;12458.45;7749.04;7749.04;3908.31;732028.76;732028.76;426901.59;164290.92;16185.43;27200.0;164290.92;16185.43;44073.96;;;;;;124650.82;124650.82;502434.98;243758.4;82245.62;124902.41;;46112.27;-218252.88;158018.52
C_332;0;GmbH;86641;46389;1998;32.0;GKV;1645914.49;1439973.01;876621.76;422497.16;;;;422497.16;422497.16;371289.26;473011.34;413639.29;143399.07;0.0;0.0;;;;36133.56;;;;;;270240.22;270240.22;378026.34;294542.8;173905.27;;;238334.7;-7299.32;-175042.8
C_492;0;Genossenschaft;87746;46710;1963;225.0;GKV;36109.57;34189.57;33849.04;3654.39;-225.0;;225.0;3429.39;3429.39;3429.39;7113.5;7113.5;2993.01;0.0;0.0;;;;;;;;;;4120.49;4120.49;7113.5;6963.5;6963.5;;;3782.65;6182.64;-5000.0
C_567;0;AG;88175;25993;1886;451.0;GKV;65411310.23;66282361.57;25024226.28;4911342.65;-1018858.67;144935.79;1191837.93;3892483.98;3870816.83;2844909.78;63964189.36;61874016.48;24279975.61;5994780.57;14860375.38;1595437.72;4610416.57;11314286.77;4631733.14;;;;;;16477746.47;16738884.92;20296832.06;17551880.88;8815486.17;6558476.19;;9335874.07;-5023198.53;4423381.99
C_947;0;GmbH;80807;18120;1862;;GKV;1560009.86;4462165.86;1737088.36;119781.08;-47079.11;3381.16;50460.27;72701.97;72701.97;45380.53;1873004.59;4000012.4;3235267.78;480714.06;0.0;204238.69;;;367457.25;;;;;;391298.91;284030.56;1780853.4;507526.4;13989.13;;;-115009.3;-65333.09;270731.36
C_289;0;GmbH;81369;43220;1978;;GKV;37966858.82;37966858.82;11495093.23;1249355.24;-198973.3;4872.12;203845.42;1050381.94;1050381.94;706273.76;14624776.38;14624776.38;9637663.15;0.0;0.0;401729.56;;;4746640.77;;;;;;4987113.23;4987113.23;14196616.5;7174189.18;951882.28;3583220.67;;2054327.51;-86970.56;26000.0
C_577;0;GmbH;81675;70109;1977;27.0;GKV;3282609.83;3248366.46;2649055.45;98346.85;-3731.16;;3731.16;94615.69;94615.69;84215.69;867027.35;696971.11;329735.47;0.0;0.0;260.5;;;12056.1;;;;;;511291.88;367235.64;752764.35;66118.43;35071.33;31047.1;;14312.38;-36812.84;123260.07
C_142;0;GmbH;80807;88101;1990;50.0;GKV;1557684.49;1557684.49;424254.38;125757.8;27912.02;;;153669.82;153669.82;0.0;482123.43;482123.43;366925.74;0.0;0.0;;;;;;;;;;115197.69;115197.69;482123.43;165070.43;165070.43;;;25155.31;0.0;-130569.82
C_045;0;GmbH;80634;56101;2006;;GKV;6028989.17;6388410.71;1748829.85;161119.1;-12768.88;395.11;13163.99;148350.22;148350.22;101362.13;6395616.14;6393617.4;6098886.66;0.0;0.0;;;;432995.54;;;;;;296729.48;294730.74;6368270.64;446542.7;60457.47;;;79284.39;-19425.76;-44201.65
C_923;0;GmbH;80638;64200;2008;;GKV;32268536.47;32268536.47;31795440.22;1353702.24;-79947.86;163394.1;243341.96;1273754.38;1273754.38;1263761.69;55465640.29;54884640.29;4031954.46;1647350.14;7105175.17;294611.23;1355060.7;6403128.59;552251.51;;;;;;33796841.58;42100160.52;25757898.78;23246138.73;21093223.9;1511006.99;;2688053.79;-1426498.73;520508.56
C_697;0;GmbH;81243;88990;2008;277.0;GKV;517482.44;517482.44;228377.07;91105.27;-14164.12;;14164.12;76941.15;76941.15;67051.15;232967.31;22443.89;161172.1;71795.21;0.0;135740.88;;;7264.54;;;;;;;-210523.42;15168.89;11341.71;1309.76;;;77612.25;-594.71;7531.27
C_838;0;GmbH;90431;46179;1988;;GKV;2459229.57;2459229.57;1387599.18;73367.51;-13562.21;4457.15;18019.36;59805.3;59805.3;57542.55;883937.58;883937.58;826401.85;0.0;0.0;;;;;;;;;;57535.73;57535.73;321251.85;184174.43;28685.91;;;181572.98;-125351.84;5.09e-11
C_959;0;GmbH;90491;86909;1990;427.0;GKV;529356.23;529356.23;566405.6;95416.89;-38435.98;;38435.98;56980.91;56980.91;56980.91;1054838.15;1054838.15;379779.18;606541.38;0.0;358958.53;;;15053.61;;;;;;68517.59;68517.59;1376.0;1376.0;;;;353407.53;-297906.42;-79561.27
C_830;0;GmbH;91593;23610;1996;13.0;GKV;28152196.27;23331847.63;1485305.27;1026997.82;-637773.45;115416.68;753190.13;389224.37;-192172.43;-433873.66;23082038.18;23054038.18;11699216.04;10907350.99;0.0;7465000.0;10907350.99;;3092724.89;;;;;;475471.15;447471.15;22871241.92;10301750.02;8587608.26;;;1260928.27;-212135.27;-3648113.43
C_483;0;GmbH;90471;71122;1998;;GKV;199237.2;199237.2;199237.2;124516.44;-35179.04;69.07;35248.11;89337.4;89337.4;86424.53;2016733.95;2016733.95;163553.09;785650.92;0.0;158956.4;;;373.66;;;;;;1067529.94;1067529.94;5625.95;5625.95;5625.95;;;137984.74;-2499.0;-164549.97
C_026;1;GmbH;90429;43330;1998;;GKV;2067950.21;2080932.61;857592.62;90968.89;-5624.94;900.3;6525.24;85343.95;85343.95;77961.11;323898.96;307649.42;229245.44;41022.52;0.0;52143.16;;;51797.2;;;;;;50000.0;37381.46;237164.96;82625.03;1444.05;;;92026.86;-11548.0;-159178.46
C_268;0;GmbH;90459;71122;1989;162.0;GKV;96335626.36;96335626.36;15565602.88;976728.74;-308671.45;5391.69;314063.14;668057.29;668057.29;422843.6;21932878.49;21728546.36;16738307.25;0.0;836000.0;2544881.34;;;6617909.68;;;;;;4358571.24;4154239.11;20723222.92;7690205.76;1211291.31;3487449.63;;-1572356.09;-353075.99;748158.87
C_818;0;GmbH & Co. KG;88299;25120;1939;268.0;GKV;77822.29;78471.15;70836.15;4733.47;-2639.84;;2639.84;2093.63;2093.63;1741.91;102792.97;71297.8;53562.96;49230.01;0.0;20007.24;;;3858.75;;;;;;0.0;-31495.17;63619.73;12128.34;2514.03;7424.24;;-23518.46;-194.11;16452.78
C_972;0;GmbH & Co. KG;88212;68200;1878;;GKV;1133900.93;1133900.93;1136051.15;224154.19;;;;224154.19;224154.19;195442.19;241655.94;241655.94;241155.94;0.0;0.0;;;;;;;;;;500.0;500.0;241649.94;231508.42;167246.82;;;106431.28;0.0;25947.52
C_545;0;GmbH;94327;22290;1984;384.0;GKV;4318500.0;4318500.0;3779234.98;101664.55;-73018.23;;73018.23;28646.32;-19598.56;-20217.56;6606401.48;6516004.7;4490835.14;0.0;248574.0;;;;;;;;;;1112956.06;1776595.56;409393.34;289178.58;150427.17;;;1066826.08;-75648.86;-3065526.05
C_835;0;GmbH;93413;86101;2006;643.0;GKV;2800930.91;5886658.49;2170464.74;-24438.4;-6232.9;225.85;6458.75;-30671.3;-30515.78;-29433.22;7875712.37;1363938.82;1066972.12;0.0;174507.17;;;174507.17;813532.33;;;;;;122459.53;122459.53;7509156.84;378512.56;295966.81;;;444702.0;-204092.09;-68095.22
C_616;0;GmbH;94086;45110;2010;;GKV;19800106.4;19800106.4;1203892.98;-93788.18;-12703.21;1739.78;14442.99;-106491.39;-106491.39;-103463.97;2209754.61;2209754.61;1894891.9;165128.25;34405.11;120639.98;165128.25;34405.11;65570.88;;;;;;115329.35;115329.35;1409495.29;1167402.51;44772.36;1044152.05;;-1401325.29;-3633.35;1426378.49
